-9.900685987866265e-01 -1.405850924017610e-01
-9.965218668180346e-01 -8.333167523909622e-02
-9.996106222078218e-01 -2.790347603632239e-02
-9.999956698897920e-01 2.942908421007393e-03
-9.982796320024041e-01 5.863254503978410e-02
-9.931408558840793e-01 1.169240768397051e-01
-9.841541113915356e-01 1.773152132147474e-01
-9.661427243072891e-01 -2.580082052571987e-01
-9.739088982857209e-01 -2.269393248637760e-01
-9.798255744442931e-01 -1.998545572506544e-01
-9.852408577439751e-01 -1.711737479013971e-01
-9.646758749514710e-01 -1.508384420467495e-01
-9.935293746712016e-01 -1.135754430717222e-01
-9.710344922086602e-01 -9.564617379497944e-02
-9.983913227445873e-01 -5.669890372140514e-02
-9.717729508542761e-01 -4.097183585108479e-02
-9.764753083840071e-01 -1.230651162564266e-02
-9.723493834498032e-01 1.611503703154819e-02
-9.994959184746071e-01 3.174758342175071e-02
-9.731566797544621e-01 7.108254531552670e-02
-9.960044840342160e-01 8.930323398900340e-02
-9.680701369749152e-01 1.276640975466148e-01
-9.889300365677706e-01 1.483825499572365e-01
-9.560755901018226e-01 1.874478766808942e-01
-9.780623975957399e-01 2.083121348232661e-01
-9.708269474045423e-01 2.397812293855230e-01
-9.621512578553746e-01 2.725159760930776e-01
-9.371018719832739e-01 -3.490559834238361e-01
-9.478578830196400e-01 -3.186933213130214e-01
-9.314933677868181e-01 -2.956605554049531e-01
-9.579513214279937e-01 -2.869307673658974e-01
-9.361841148378681e-01 -2.616663719879924e-01
-9.481658786499543e-01 -2.347979406022807e-01
-9.460805585531771e-01 -2.053092510897294e-01
-9.558618821821410e-01 -1.788287421882111e-01
-9.388953947460251e-01 -1.488145139967363e-01
-9.607714193188168e-01 -1.226147945701472e-01
-9.435565579628631e-01 -9.415664815931800e-02
-9.649203109449969e-01 -6.792958384465557e-02
-9.432844332213021e-01 -4.140829720144554e-02
-9.519143802439002e-01 -1.262103204159563e-02
-9.441114785379203e-01 1.592840980045467e-02
-9.663766048488763e-01 4.300927533788181e-02
-9.456876405910586e-01 6.895491562287016e-02
-9.635950197505373e-01 9.821493374552571e-02
-9.421301014793072e-01 1.227997460569212e-01
-9.581643143148281e-01 1.548668124840996e-01
-9.343434593659115e-01 1.717597813412701e-01
-9.508594904985794e-01 2.165330526633795e-01
-9.270159996369464e-01 2.274985452250116e-01
-9.447988250543311e-01 2.500658073297480e-01
-9.336041564047686e-01 2.800827984904578e-01
-9.527523263432947e-01 3.037482580362550e-01
-9.426658745626746e-01 3.337379940029569e-01
-9.304059468137919e-01 3.665307291419820e-01
-9.132223755395237e-01 -4.074615213361464e-01
-9.255741722248190e-01 -3.785663103181450e-01
-9.073130812316286e-01 -3.544297382639961e-01
-9.191751371724162e-01 -3.256061995898588e-01
-9.010365999510379e-01 -3.031548111170457e-01
-9.127649321327816e-01 -2.763835041692873e-01
-9.049547421556933e-01 -2.502298485873922e-01
-9.228299928239809e-01 -2.287684713735211e-01
-9.130173320168182e-01 -2.009248204513727e-01
-9.272095464652470e-01 -1.763809693964369e-01
-9.108343774446075e-01 -1.473531610064280e-01
