       10342        10316        10341         9788
       12281        12271        12282        12399
       12406        12295        12407        12399
       11850        12092        12093        12107
       12310        12425        12416        12415
       11832        11850        12107        11851
       11832        11850        12093        12107
       12327        12314        12419        12313
       12327        12428        12419        12313
       12327        12314        12145        12146
       12144        12127        12111        12313
       12144        12127        12314        12313
       12144        12127        12314        12145
       12144        12327        12314        12313
       12144        12327        12314        12145
       10304         9776         9777        10330
       10304        10329         9776        10330
       10304         9776         9749         9777
       10304        10305         9749         9777
       10304         9775         9776         9749
        9803        10355         9776         9777
        9188         9751         9216         9189
        9188         8563         9160         9214
        9802         9803        10355         9270
        9802         9803         9242         9270
        9802         9803        10355         9776
       10559        10545        10546        10544
       10040        10056        10027        10537
       10040        10039        10056        10537
        8345         7723         7745         8344
        7034         7022         6392         6378
        7034         6391         6392         6378
        7034         7035         7022         6392
        2724         2744         2723         2187
        6393         6379         7036         6392
        7071         7706         7052         7688
        7071         6408         7052         6392
        7071         6393         7053         7036
        7071         7036         7052         7688
        7071         7053         7036         7688
        7071         7036         7052         6392
        7071         6393         7036         6392
        7673         7037         7661         7660
        7673         7037         7036         7660
        7673         7037         7036         7688
        7026         7037         7662         7025
        7026         7037         7662         7674
        7690         7026         7037         7674
        7690         7026         7037         7053
        5799         5777         5154         5153
       12060        12072        12059        11793
       11765        11778        11432        11766
       12048        12060        11794        11793
       12048        11765        11778        11766
       12048        11778        11777        11793
       12048        11765        11778        11777
       12048        12059        11777        11793
       12048        12060        12059        11793
       11779        11794        11793        11465
       11779        11778        11793        11465
       11779        12048        11794        11793
       11779        12048        11778        11793
       11779        11778        11432        11766
       11779        12048        11778        11766
       11779        11795        11794        11465
       12052        12043        12258        12257
       11045        11442        11028        11427
       11045        11442        11028        10599
       11029        11442        11028        11427
       11029        10581        10563        10564
       11029        11442        10599        11046
       11029        11442        11028        10599
       10034        10534        10024        10533
       10034        10545        10534        10533
       10034        10534        10024        10025
       10034         9480        10024        10025
       11418        11036        11449        11432
       10030        10530        10021        10031
       11021        11419        11420        11408
       12077        12272        12065        11813
       12077        12272        12093        12284
       12077        12092        12272        11813
       12077        12092        12272        12093
       12064        12052        12258        12257
       12064        12052        12065        12258
       12264        12064        12065        12263
       12264        12064        12065        12258
       12038        11421        11752        11758
       12301        12111        12411        12313
       12301        12127        12111        12313
       12301        12127        12314        12113
       12301        12127        12314        12313
        7918         7947         7919         7287
        7918         7947         7919         8537
        8565         7947         7919         8537
         542          859          870          860
        1248          859          870          860
         919          902         1298          920
         919          902         1298          901
         919         1744         1298          901
         919         1744         1317         1298
        1340         1791         1790         1361
        1340         1791         1790         1319
        6553         6555         6581         5902
        6553         6555         6581         7194
        6553         7168         7193         7194
        6553         5875         5901         5902
        1673         1684         1233         1242
        1673         1668         2160         2149
        4836         4864         4240         4865
        1424         1425         1018         1401
        5910         5263         5238         5883
        2180         2166         2716         2181
        2180         2166         1691         2181
        1745         1744         1315         1296
        3372         3397         3373         2824
        3998         3972         4621         4622
        5284         4672         4644         5310
        5284         5283         4644         5310
        5284         5283         4644         4645
        6024         5406         6025         5377
        8619         8029         8648         8002
        9240         9266         9239         8644
        8558         9157         9184         9156
        8328         7707         7706         7726
        8328         7707         7706         8310
        9020         8445         9044         9019
        9020         8998         8997         9565
        4005         3979         4629         3978
        4143         4116         3541         4144
        4058         3485         3484         2909
        1888         1913         2420         1914
        2470         1962         2471         2495
        1939         1962         1503         1963
        1939         1962         2471         1963
        1939         1914         1503         1480
        1939         1504         1503         1963
        1939         1940         1504         1963
        1939         1504         1503         1480
        5379         4739         5350         4740
        5379         5378         4739         5350
        4114         4739         4086         4740
        4172         4143         3541         4144
        1841         2343         2368         1864
        2496         1962         2471         2495
        2496         1962         2471         1963
        2496         2520         1986         2495
        2496         2520         3043         2495
        2496         1962         1986         2495
        2496         1962         1986         1963
        1987         1548         1988         1527
        1987         2496         1986         1963
        1987         2496         3044         1963
        1987         1527         1963         1526
        1987         1548         1527         1526
        1987         1986         1963         1526
        1987         1548         1986         1526
        1987         1548         1986         2010
        1964         1987         3044         1963
        1964         1940         1504         1963
        1964         1940         1504         1482
        1964         1987         1527         1963
        1964         1989         1988         1527
        1964         1987         1988         1527
        1964         1987         1989         1988
        1964         1527         1504         1963
        1964         1527         1504         1482
        3018         2496         3044         3043
         174          667          402          383
         126          138          338          137
         125          126          338          137
          24           33          146          160
         372          354          651          975
         162           26           35          147
          55            8            5            4
          55            8           66            4
         224          444          225          238
        2145         2668         2675         2667
        2145         2675         2667         2666
        2145         2144         2675         2666
        8780         8166         8190         8189
        8780         8167         8166         8190
       11349        10922        10923        11332
       11349        10470        10922        10923
       11349        10470        10942        10941
       11349        10470        10922        10941
       11349        10470        10924        10923
        8211         8190         7582         8189
        8211         8825         8190         7582
           6            7           64           74
          75          218            7           74
          75          218            7           86
        1643         1644         1206         1629
       10338         9811         9810         9837
        3769         3749         3166         3768
        3769         3186         3202         3185
        3184         3769         3166         3768
        3184         3769         3185         3166
         140          128          141          127
         140          128           19          141
          76          220           86           66
          76          218           86           66
          76           75          218          232
          76           75          218           86
          53           64           63          203
          53            6           64           63
         384          174          667          383
         384          667          402          403
         384          174          667          402
         900          886          872          885
         900          884          872          885
         900         1279          884         1296
         900         1279          886          872
         900         1279          884          872
        1766         1765         1787         1786
        1766         1765         1315         1786
        1766         1744         1317         1746
        1766         1745         1765         1315
        1766         1745         1744         1315
        1766         1745         1744         1746
        1278         1279          884         1296
        1278         1279          884         1262
        6526         5874         5875         5901
        6526         5874         6525         5901
        6526         7168         7193         7167
        6526         6553         7168         7193
        6526         6553         5875         5901
        6526         6553         7193         6552
        6526         6525         5901         6552
        6526         6553         5901         6552
        5723         5722         6374         5729
        6380         5722         5729         5728
        6380         5722         6374         5729
        6380         6393         6374         5729
        6380         5741         5727         5728
        6380         6393         5741         5727
        6380         5741         5729         5728
        6380         6393         5741         5729
        5778         5779         6431         5760
        3879         3899         3267         3878
        3879         2717         3285         3267
        3879         3899         2717         3267
        5176         4539         5175         5153
        5177         5799         5178         5154
        5177         5799         5154         5153
        5177         4539         5154         5153
        5177         5176         4539         5153
        7165         6551         6524         6523
        7073         6451         6429         7094
        7073         6431         6451         7094
        4499         3877         3860         3878
        6500         5874         6525         5848
        6500         6525         5848         6524
        3241         3252         3242         3832
        3833         3252         3242         3832
        3833         3252         3243         3242
        4464         4463         5087         5100
        5099         4463         5086         5100
        5099         4463         5086         5085
        2693         2148         2681         2680
        1672         2172         2158         1671
        1672         2172         1233         1671
        1672         2172         1684         1233
        1672         1673         1684         1233
        1672         1673         2160         2149
        1672         1673         1684         2160
        4459         4448         5096         4447
        5132         5777         5154         5153
        5132         5776         5777         5153
        5132         5776         5777         5113
        5132         5777         5114         5113
        5132         5777         5114         5154
        5112         5757         5095         5097
        5112         5096         5095         5097
        5730         5722         5729         5084
        5730         5098         5084         5085
        5730         5099         5743         5086
        5730         5722         5078         5084
        5730         5723         5722         5079
        5730         5078         5084         5085
        5730         5078         5086         5085
        5730         5099         5086         5085
        5730         5099         5098         5085
        5730         5078         5086         5079
        5730         5722         5078         5079
        6430         7073         6451         6429
        6430         5778         6431         5760
        6430         5778         6431         6451
        6430         7073         6431         6451
        5731         5724         5086         5079
        5731         5724         5086         5100
        2115         1643         1644         1629
        2115         1643         1644         2128
        2648         3203         3186         3202
        2647         3186         3202         3185
        2647         2632         3186         3185
        2647         2648         3186         3202
        2647         2648         2632         3186
        1506         1505         1527         1482
        1506         1964         1527         1482
        1506         1964         1989         1527
        1506         1989         1988         1527
        1506         1528         1988         1527
        1506         1528         1989         1988
        1506         1528         1989         1551
        1506         1529         1989         1551
        1113          757         1112         1092
        1113         1528          757         1112
        1113         1527         1112         1092
        1113         1505         1527         1092
        1113         1506         1505         1527
        1113         1528         1527         1112
        1113         1506         1528         1527
         477          789          492          788
          54           55            5            4
          54          174           43           42
          54          174          189           42
          54          174          189          402
         202           53           63          203
         202           53          187          203
         202           72           63          203
         202           72           62           63
          61           62          200           60
         399          202          187          203
         399          202          186          187
         399          186           62          200
         399          202           62          200
         399          202          186           62
         729          206          220          441
         729          206          220          440
          67          206          220          440
          67          220           77          221
          67          206          220          221
          67          220          440           66
          67           55          440           66
          67          220           77           66
          67           77            8           66
          67           55            8           66
         425          443          444          424
         207          208           69          221
         207          208           58           69
         207          208          442          221
         207           67          206          221
        1426         1425         1906         1881
         404           67          206          440
         404           67           55          440
         404          689          421          403
         422          729          206          440
         422          404          206          405
         422          404          689          405
         422          404          206          440
        1491         1949         1467         1926
         687          667          402          383
         687          667         1035          403
         687          421          402          403
         687          667          402          403
         327          328          116          127
         329          328          116          127
         329          128          141          127
        4450         5078         4449         5085
        4450         5078         4451         5085
        4450         4463         3841         5085
        4450         4463         4451         5085
        4450         3831         3830         3841
        5849         6500         5874         5848
        4494         5132         4476         4495
        6450         6451         6429         7094
        6450         7116         7117         7094
        4145         4116         3541         4144
        4145         4116         4144         4769
        4145         4172         3541         4144
        4199         4254         4226         4227
        4199         4824         4200         4227
        4199         4198         4824         4227
        4199         4198         4226         4227
        3016         2470         2990         2991
       10088        10109        10582        10108
       10088        10109        10582        10583
       10088        10582        10565        10583
       10051        10562        10563        10549
       10051        10548        10037        10549
       10051        10548        10562        10549
        7946         7918         7947         7314
        7946         7918         7947         8537
        7946         8565         7947         8537
        7946         8565         7947         8593
        8618         8619         9214         9241
       10622        10109        10621        11049
       10622        10642        10109        10621
       10622        10623        11049        11068
       10622        10130        10109        10131
       10622        10623        11088        11068
        9213         9775         9214         9241
        9213         9775         9800         9241
        9213         9240         9800         9241
        9213         8618         9240         8589
        9213         8618         9214         9241
        9213         8618         9240         9241
        9645         9672         9644         9080
        9746         9773         9772        10301
        9746         9773         9772         9211
        9746         9185         9184         9211
        9746         9210         9772         9211
        9746         9210         9184         9211
        9746         9745         9210         9772
        9746         9745         9210         9184
       10248        10734        10249        10758
       10248        10274        10249        10758
        7835         7784         7177         7176
        9107         9134         9106         9133
        9081         9107         9134         9106
        9081         9672         9106         9080
        9081         9107         9672         9106
        2198         2701         2716         2181
        2198         2180         2716         2181
        2198         2717         3285         2716
        2198         2701         3285         2716
        3862         3879         3285         3267
        2700         2701         2716         2181
        2700         2689         2701         2181
        2700         2689         2167         2181
        2700         2701         3285         2716
        2700         2166         2167         2181
        2700         2166         2716         2181
        2700         2166         2699         2167
        2700         2166         2699         2716
        2700         2689         2167         2688
        2700         2699         2167         2688
        2700         3285         2716         3267
        2700         3862         3285         3267
        2700         2699         2716         3267
        1263         1279         1262          872
        1263          871         1262          872
        1263         1708         1693         1694
        1263         1708         1279         1262
        2760         3330         3331         3309
        1768         2289         1790         2288
        1768         1789         1790         2288
        2265         1768         2289         2288
        3266         3252         3243         3242
        3266         2687         3243         3242
        3266         2698         3252         3242
        3266         2698         2687         3242
        3266         2698         2687         2714
        3266         2699         2687         2714
        3266         2698         3265         2714
        3266         2698         3265         3252
        3266         2687         3243         2688
        3266         2699         2687         2688
        3266         3265         3252         3860
        3266         3833         3252         3243
        2165         2699         2155         2714
        2165         2166         2699         2155
        1679         2166         2155         2167
        1679         1680         2166         2167
        1679         1680         2166         1691
        1679         2165         2155         1678
        1679         2165         2166         2155
        1249         1679         1680         1691
        1249         1248          859          860
        1249         1248          859         1239
        7259         6591         7258         6618
        7259         6591         6619         6618
        6647         7259         6619         6618
       10602        10622        10623        10131
       10602        10622        10623        11049
       10602        10109        11049        10583
       10602        10622        10109        10131
       10602        10622        10109        11049
        6510         7152         6486         7128
        9553         8961         9552         8983
        9574         9553         8984         8983
        9574         9553         9552         8983
       10992        11000        10546        10535
       10992        10545        10535        10533
       10992        10545        10546        10535
       10992        10543        10544        10533
       10992        10543        10544        10991
       10992        10545        10544        10533
       10992        10545        10546        10544
       10992        10999        10544        10991
       10992        10999        10546        10544
       11066        10582        11046        10600
       11066        10621        10582        10600
       10601        11048        10621        11049
       10601        10621        10582        10583
       10601        10621        11049        10583
       10601        11066        10621        10582
       10601        11066        11048        10621
       10601        10582        10565        10583
       10926        10924        11333        10925
       10926        10924        10471        10943
       10926        11333        10905        10925
       10926        10924        10471        10925
       10926        10431        10905        10925
       10926        10471        10431        10925
       11683        11701        11314        11313
       11683        11701        11700        11990
       11683        11701        11700        11313
       11683        11700        11682        11990
       11683        11700        11313        11682
       11683        11682        11990        11973
       11683        11664        11682        11973
       11683        11312        11664        11682
       11683        11312        11313        11682
       11684        11683        11701        11990
       11684        11683        11701        11314
       11684        11701        11990        12005
       11684        11991        11990        12005
       11684        11991        11974        11990
       11684        11991        11992        12005
       12020        11731        11730        11368
       11351        12019        11716        11730
       11351        11367        11730        11368
       11351        11367        11716        11730
       11351        11367        10943        11368
       11351        11367        10924        10943
       11351        11701        11716        11333
       11351        10926        10924        10943
       11351        10926        10924        11333
       12394        12246        12235        12395
       10407        10904        10430        10429
       10407        10904        10429        10903
       10408        10431        10430        10905
       10408        10904        10430        10905
       10408        10407        10904        10430
        9906         9948        10449         9927
        9906        10427        10449         9927
       10451        10430        10429        10925
       10451        10470        10429        10925
       10451        10470        10471        10925
       10450         9948        10449        10941
       10450         9906         9948        10449
       10450        10470        10941        10429
       10450        10451        10470        10429
        5269         4604         4630         4629
        8511         7865         7893         8512
        5860         5214         5215         5887
        5860         5886         6512         5887
        5860         5886         5214         5887
        3953         3379         3979         3978
        3953         3380         3379         3355
        3953         3380         3379         3979
        5915         5886         5240         5887
        5915         5916         5269         5297
        4602         4628         4629         3978
        4576         4552         3929         4577
        4576         4552         5215         4577
         873          888          554          887
        4010         3984         4011         3410
        4010         3984         3384         3410
        6872         7509         7510         7534
       12336        12431        12424        12423
       10821        10820        10844        10364
       11118        11119        11097        11486
       12400        12283        12284        12401
       12400        12283        12272        12284
       12400        12283        12272        12271
       12400        12272        12271        12263
       12400        12283        12401        12407
       12400        12283        12407        12399
       12400        12283        12271        12399
       10866        10844        10364        10389
       10866        10820        10844        10364
       10764        11177        10740        10741
       10764        11200        11177        10741
       10764        10281        10740        10741
       10764        10307        10281        10741
       10764        10307        10788        10281
       11069        11051        11444        11050
       10075        10076        10057         9539
       10075        10570        10076        10057
       10075        10570        10057        10569
       10059        10060        10043         9521
       10568        10075        10588        10569
       10568        10075        10057        10569
       11289        10879        10880        11310
       10939        11348        10940        10920
       10939        11348        10940        11365
       10467        10940        10468        10920
       10467        10940        10486        10468
       10467        10939        10940        10920
       10467        10939        10466        10920
       10921        10940        10468        10920
       10921        11348        10940        10920
       10447        10467        10468        10920
       10447        10467         9946        10468
       10447        10921        10468        10920
       10447        10921        10448        10468
       10447         9947         9946        10468
       10447         9947        10448        10468
        8823         9413         8843         9414
        8823         9413         9392         9414
       10445        10465         9923         9922
       10445        10465        10466         9923
       10445        10465        10444         9922
       10445        10465        10466        10444
        6354         7004         6366         6355
        6340         6354         7004         6355
        6341         6340         5690         6355
        6341         6323         5674         6322
        6341         5690         5674         6322
        6341         6340         5690         6322
        5691         6341         5690         6355
        5691         6341         5690         5674
        5691         5048         5690         5674
        5691         5048         5707         5674
        9469         9471         9457         8883
        8891         9471         8884         9472
        8891         9471         8884         8883
        6909         7569         6933         6932
        3220         3229         3230         3804
        1068         1067          717         1046
         210          224          444          225
        1960         2467         2442         2441
        1200         1638         1621         1622
        1200         1620         1621         1603
        1200         1604         1621         1622
        1200         1604         1621         1603
         786          767          785         1123
         786          767          489          785
        4269         4868         3663         4270
         462          443          444          223
         462          444          223          238
        2135         2145         2144         1667
        2135         2145         2144         2666
        2135         2145         2667         2666
        2493         2032         2494         2009
        2493         1985         2494         2009
         656          980          657          979
        2443         2442         2417         1937
        4169         4197         4168         4141
        3116         3720         3139         3695
        4793         4794         4197         4168
        7577         8228         8206         7599
        3114         2541         3090         3089
        3138         3114         3137         2565
         506          492          274          507
         506          821          274          507
