-1.219638633012017e-02 -7.932912954353195e-02 -9.967738648888433e-01
5.988618239597798e-02 -1.223594483872918e-01 -9.906774507551930e-01
-7.123020953895806e-02 -2.815778741937852e-02 -9.970623831448541e-01
-4.016898825587128e-03 7.693826480903256e-03 -9.999623344126334e-01
5.572701683206280e-02 -4.293121734455807e-02 -9.975226362470074e-01
-8.155786828684881e-02 5.391104348591182e-02 -9.952094818591931e-01
-6.377264629465451e-03 8.898962569711566e-02 -9.960121376902873e-01
6.449190384943715e-02 4.529824211989465e-02 -9.968895951686700e-01
-8.948059098989394e-02 -3.617545974464381e-01 -9.279691994364403e-01
-9.204684235317919e-03 -3.940681005221272e-01 -9.190351491066420e-01
6.595219290801728e-02 -3.597293798717189e-01 -9.307228811066333e-01
-2.272009476405125e-01 -2.869505935381041e-01 -9.306122102362792e-01
-1.606285898789950e-01 -3.275048179305163e-01 -9.310956178979685e-01
-8.235465695206337e-02 -2.911419035456968e-01 -9.531285860831639e-01
-1.114285778774033e-02 -3.217379253686318e-01 -9.467631932854538e-01
1.342500989971357e-01 -3.168301650845729e-01 -9.389332016499730e-01
1.949054391006132e-01 -3.618308663480713e-01 -9.116415380516221e-01
2.806439928757937e-01 -3.162864732191185e-01 -9.062018630839801e-01
-2.882273457041423e-01 -2.254942733044906e-01 -9.306327583232279e-01
-2.140274895101102e-01 -2.138438224042893e-01 -9.531332823739126e-01
-1.474796553088431e-01 -2.517426624671114e-01 -9.564911826025118e-01
-7.648381230492318e-02 -2.093291151790995e-01 -9.748495001094168e-01
-5.663176179249681e-03 -2.464421402285766e-01 -9.691409602043523e-01
5.894876785312355e-02 -2.867231210375171e-01 -9.561981461925961e-01
1.376781364891803e-01 -2.448652802924202e-01 -9.597321108610922e-01
2.661867350973204e-01 -2.359572500590477e-01 -9.345955265692607e-01
3.335929685456983e-01 -2.572117177315404e-01 -9.069497585788286e-01
-3.369118231642691e-01 -1.529070433041377e-01 -9.290370599612379e-01
-2.664455730173910e-01 -1.522244725710583e-01 -9.517533644277907e-01
-1.414689309393281e-01 -1.695775331248783e-01 -9.753102075607499e-01
-7.437308264479843e-02 -1.215293088242104e-01 -9.897975916285134e-01
-6.515374605429229e-03 -1.658335172129604e-01 -9.861322407075611e-01
6.662217774628869e-02 -2.067181302493980e-01 -9.761296531403205e-01
1.276301984395899e-01 -1.633876937472579e-01 -9.782714309704699e-01
1.990207711342857e-01 -1.969154379693890e-01 -9.600078353215524e-01
2.780507578792111e-01 -1.660286413444124e-01 -9.461090140678909e-01
3.622200464944651e-01 -1.850480476775035e-01 -9.135391939516150e-01
-3.702087549070218e-01 -8.168214576975294e-02 -9.253504763760366e-01
-2.878914211254903e-01 -8.058284750368608e-02 -9.542666995634899e-01
-2.047265021767646e-01 -1.189144187557017e-01 -9.715690505678807e-01
-1.392313207333560e-01 -8.531723273711318e-02 -9.865777265121092e-01
-8.001319604588004e-02 -6.546377803916331e-02 -9.354628592084311e-01
1.202616076598315e-03 -1.100297824469572e-01 -9.306383041129849e-01
9.139896221719088e-02 -6.668789851669339e-02 -9.332105644122672e-01
1.344814628898330e-01 -8.272316675213479e-02 -9.874571453287360e-01
2.022524398368436e-01 -1.226985955130359e-01 -9.716166969941100e-01
2.655976477471072e-01 -8.702744162983321e-02 -9.601479644269446e-01
3.341006521605753e-01 -1.206731370593550e-01 -9.347805881679150e-01
-4.187778543289494e-01 -1.806380570167455e-02 -9.079090306501179e-01
-3.343263960632583e-01 -1.461534409048011e-02 -9.423440208771270e-01
-2.193224568421926e-01 -4.152773498321462e-02 -9.747682326720221e-01
-1.450587041173208e-01 -1.144528379190926e-02 -9.893568498332601e-01
-1.142862069280579e-01 1.118080959662629e-02 -9.284766596192489e-01
-7.982536831747924e-03 -3.751032804631975e-02 -9.296318923454424e-01
5.735434923063035e-02 2.891810921824370e-03 -9.330309415654751e-01
1.251837744090235e-01 -3.136311453608424e-03 -9.921286135040112e-01
2.027588048982325e-01 -3.703434949306644e-02 -9.785281416477646e-01
2.697354421051533e-01 -1.259065852497130e-03 -9.629336461906089e-01
3.299793747608556e-01 -4.511918903552006e-02 -9.429092590175785e-01
-3.716489749965675e-01 4.756395256029773e-02 -9.271540917269138e-01
-3.132142908660556e-01 9.640823778306772e-02 -9.447763018152184e-01
-2.708250663708156e-01 2.910864384936761e-02 -9.621883756262626e-01
-1.597065764279750e-01 5.926516944111983e-02 -9.853839093214619e-01
-9.656710637934048e-02 8.795583101539257e-02 -9.240657635024903e-01
-3.107681692851089e-02 3.811824383353683e-02 -9.385684383789372e-01
4.326330028694822e-02 7.945935354043006e-02 -9.286416821998139e-01
1.218069259004142e-01 5.076421412060102e-02 -9.308139358781350e-01
1.941806228880055e-01 4.141345285907259e-02 -9.800912265013255e-01
2.655764539918570e-01 7.480716889581637e-02 -9.611831429363377e-01
3.384219508342953e-01 3.638497495872110e-02 -9.402907621498447e-01
-3.476067659544206e-01 1.772037099394438e-01 -9.207433850752885e-01
-2.256076823056505e-01 9.906133129315275e-02 -9.691687295378274e-01
-1.411514969680005e-01 1.228576663940805e-01 -9.823351003209106e-01
-6.887915209086351e-02 1.389302917224154e-01 -9.879038595804065e-01
2.459227556212903e-03 1.735214847078533e-01 -9.848270139460529e-01
6.616892346477417e-02 1.622788634651820e-01 -9.240149938175557e-01
1.342424361898014e-01 8.788465565670327e-02 -9.870436946743246e-01
2.033526658667481e-01 1.273747306603386e-01 -9.707849254073008e-01
2.829835341385759e-01 1.489690668439562e-01 -9.474853759501195e-01
3.456326325071725e-01 1.087196159240013e-01 -9.320504966684070e-01
-3.044700681623574e-01 3.179842756199762e-01 -8.978774846358459e-01
-2.810063334067948e-01 2.388973932527467e-01 -9.294963563015224e-01
-2.066932286897694e-01 1.752872789380467e-01 -9.625758563807475e-01
-1.295257338392397e-01 1.985085635629558e-01 -9.715026687854801e-01
-5.890799385197483e-02 2.239390488185827e-01 -9.728212319498266e-01
6.571907024551869e-02 1.266030549110757e-01 -9.897740500446521e-01
1.345775964494869e-01 1.663331547100593e-01 -9.768429514535291e-01
2.133556598110980e-01 1.999409392430155e-01 -9.562964932956071e-01
2.884171111581101e-01 2.241680284308616e-01 -9.308943363493914e-01
3.508713981852459e-01 1.944246502791039e-01 -9.160176403649075e-01
-2.417349131082321e-01 3.031132516133620e-01 -9.217844585816448e-01
-1.954075823697944e-01 2.491093224579098e-01 -9.485570210949761e-01
-1.201559733750289e-01 2.779085721606985e-01 -9.530631493756798e-01
1.132904948776386e-02 2.617822470598351e-01 -9.650604684502435e-01
6.942666545665566e-02 2.140466780226050e-01 -9.743530970714580e-01
1.577695487949903e-01 3.274235297000624e-01 -9.316129036756159e-01
2.109766225554537e-01 2.722927501296734e-01 -9.388000437182071e-01
2.787975591597469e-01 2.931190752646396e-01 -9.145234429772912e-01
-1.722371315523750e-01 3.317674309126976e-01 -9.275045784762451e-01
-1.059062107244976e-01 3.615651771175699e-01 -9.263123110252682e-01
-4.782514460349258e-02 3.108455048343722e-01 -9.492564606745854e-01
2.710418577420419e-02 3.456741146145158e-01 -9.379630960429439e-01
1.039669485708320e-01 3.776370594694652e-01 -9.200984319927793e-01
2.343134137292006e-01 3.506831751787078e-01 -9.067075240789071e-01
-6.565246338291673e-02 -5.108143307407995e-01 -8.571805371817085e-01
1.505439627318347e-02 -5.484079485890800e-01 -8.360754077247271e-01
9.163074411940947e-02 -5.321269971139440e-01 -8.416915497581687e-01
-2.629002356827523e-01 -4.271217861342538e-01 -8.651303057468370e-01
-2.070739442337334e-01 -4.781213591728581e-01 -8.535340339979276e-01
-7.156353902196007e-02 -4.308800327448182e-01 -8.995671499659185e-01
-1.139718958163889e-02 -4.764776043003034e-01 -8.791127325967428e-01
5.317570976541448e-02 -4.336067277653803e-01 -8.995318503663327e-01
1.209037431148961e-01 -4.673341208531852e-01 -8.757745733734110e-01
1.955978415070055e-01 -4.437044005883400e-01 -8.745672570857798e-01
2.701507252064502e-01 -4.546650747017935e-01 -8.487038676833969e-01
-3.959882370485130e-01 -3.673889242763450e-01 -8.415573027034815e-01
-3.187893677495643e-01 -3.634883343161665e-01 -8.753568243233518e-01
-2.385299490232234e-01 -3.612485888768755e-01 -9.014449068661261e-01
-1.658461942603556e-01 -4.008836798507254e-01 -9.009924053483113e-01
-1.114464133343501e-01 -3.739732419471695e-01 -8.593821241348190e-01
-5.750782797722817e-03 -4.031043613992635e-01 -8.450970343163265e-01
7.555936307772851e-02 -3.950015355733542e-01 -8.477826697375320e-01
1.289421767844874e-01 -3.978410020601097e-01 -9.083481996186279e-01
2.565880068721899e-01 -3.856693970471088e-01 -8.862402097991098e-01
3.271758198023775e-01 -3.905224286920182e-01 -8.604930070056224e-01
4.010587676668523e-01 -3.973447295084974e-01 -8.253902296933660e-01
-3.795300741959106e-01 -2.984925447152164e-01 -8.757049290869144e-01
-3.032706239151149e-01 -2.964077416718288e-01 -9.056320335861123e-01
-2.504798736852232e-01 -3.059423612812153e-01 -8.515051085003021e-01
-1.792821674213626e-01 -3.298700001344264e-01 -8.569375601680199e-01
-1.113920520015041e-01 -2.897302917432695e-01 -8.804015540647862e-01
-4.331245208826911e-02 -3.327909894550813e-01 -8.775902155525622e-01
3.816447522792125e-02 -3.334298203067735e-01 -8.774942070778428e-01
1.215236216285720e-01 -3.273671172036924e-01 -8.696361214186011e-01
2.070482146821659e-01 -3.149161288161438e-01 -8.627500437205757e-01
2.897317893061461e-01 -3.229193980700801e-01 -8.378528178854211e-01
