-1.000000000332433e+00 -1.386158359319503e-10
-9.782864950090756e-01 -3.760889268977383e-02
-9.890718027866958e-01 -1.892819294364165e-02
-9.797352646384269e-01 -2.035910698671770e-03
-9.905189962613953e-01 1.642157985817790e-02
-9.809321625888026e-01 3.302646279604006e-02
-9.570021689692314e-01 -7.447442757014594e-02
-9.676045169239680e-01 -5.611062274876751e-02
-9.581666226435382e-01 -3.881932574360297e-02
-9.689152992486447e-01 -2.045865759632262e-02
-9.593910421329770e-01 -3.404559129003283e-03
-9.701167285487907e-01 1.482678979524023e-02
-9.604440483047486e-01 3.173080918567037e-02
-9.712683459598948e-01 4.976468402043777e-02
-9.615460194909863e-01 6.660424790048737e-02
-9.359819579384905e-01 -1.108825012546840e-01
-9.464646231170329e-01 -9.272599156564972e-02
-9.368851535375926e-01 -7.530403877562031e-02
-9.474919279200543e-01 -5.710166724472047e-02
-9.379454450019129e-01 -3.980579211238317e-02
-9.486490802806228e-01 -2.162151292202387e-02
-9.390211898964347e-01 -4.480189636292390e-03
-9.497103858343469e-01 1.362656707530044e-02
-9.399874598822173e-01 3.067364117926786e-02
-9.507278962530205e-01 4.867881843525295e-02
-9.409739659678120e-01 6.567055532845244e-02
-9.517776490656032e-01 8.352356149283778e-02
-9.419720567546085e-01 1.005073451084909e-01
-9.151543775730098e-01 -1.469569289755220e-01
-9.255470359483852e-01 -1.289563154488258e-01
-9.158478439928087e-01 -1.114847103717641e-01
-9.263392552512011e-01 -9.342998844748115e-02
-9.166987803154980e-01 -7.602342867118179e-02
-9.272942360329386e-01 -5.794206296786788e-02
-9.176661171431589e-01 -4.063368426738696e-02
-9.283305563213062e-01 -2.257013848934905e-02
-9.186366607265415e-01 -5.368143193278900e-03
-9.292981952668753e-01 1.264791963674982e-02
-9.195394568853481e-01 2.978420023653072e-02
-9.302323617044886e-01 4.774214482343282e-02
-9.204488928656744e-01 6.483452742878466e-02
-9.311865523698082e-01 8.270377814757682e-02
-9.213694404049659e-01 9.977519074253982e-02
-9.321357678658654e-01 1.175442976832210e-01
-9.222737950477888e-01 1.346257357275647e-01
-8.944787928414761e-01 -1.827680920934968e-01
-9.047995415678675e-01 -1.648920311734247e-01
-8.950069370201581e-01 -1.474024411481044e-01
-9.054053600710461e-01 -1.294737359438938e-01
-8.956688192032920e-01 -1.120172503299749e-01
-9.061579541915707e-01 -9.404813884952232e-02
-8.964647871896650e-01 -7.664718436788008e-02
-9.070419713407875e-01 -5.866128035220226e-02
-8.973513963069988e-01 -4.133716625105553e-02
-9.079827257690681e-01 -2.336486190945570e-02
-8.982421252575462e-01 -6.117163344227710e-03
-9.088801063423047e-01 1.182597918942428e-02
-8.990929523005444e-01 2.902455105404762e-02
-9.097539985222144e-01 4.693302643477335e-02
-8.999451008881122e-01 6.409636705497149e-02
-9.106392683681573e-01 8.195136903500462e-02
-9.008054348858714e-01 9.909205216901026e-02
-9.115260920191155e-01 1.168810704917184e-01
-9.016596776116231e-01 1.340176562644619e-01
-9.123901142762796e-01 1.517447732216995e-01
-9.024879512612617e-01 1.688958221379001e-01
-8.739270601325685e-01 -2.183647369842047e-01
-8.841889084347506e-01 -2.005906948687161e-01
-8.743254516300523e-01 -1.830986097670110e-01
-8.846482566949043e-01 -1.652758584659783e-01
-8.748307868530361e-01 -1.477991920634001e-01
-8.852277248272649e-01 -1.299332360206651e-01
-8.754569411299329e-01 -1.124860635326560e-01
-8.859366452274079e-01 -9.458888464915585e-02
-8.761984759147349e-01 -7.718865479185304e-02
-8.867542585494939e-01 -5.927969765205147e-02
-8.770148933851271e-01 -4.193997326683277e-02
-8.876173169258340e-01 -2.404000789944868e-02
-8.778408909988642e-01 -6.757326874229438e-03
-8.884572265753078e-01 1.112502334727441e-02
-8.786460085440094e-01 2.836906579980316e-02
-8.892824857666104e-01 4.623069429643330e-02
-8.794515680195160e-01 6.344568901968936e-02
-8.901143916363263e-01 8.127492191697293e-02
-8.802631736085139e-01 9.846861503613025e-02
-8.909493915609329e-01 1.162552359668770e-01
-8.810732111269789e-01 1.334392021898725e-01
-8.917730736614122e-01 1.511813716370790e-01
-8.818688565476650e-01 1.683689448933024e-01
-8.925699646727616e-01 1.860742793489502e-01
-8.826383594671522e-01 2.032763241656734e-01
-8.534776754964121e-01 -2.537841091834512e-01
-8.636907349349110e-01 -2.360945716995017e-01
-8.537739189108853e-01 -2.186085485092257e-01
-8.640350463062628e-01 -2.008749010129924e-01
-8.541539869298581e-01 -1.833940795713475e-01
-8.644741223671591e-01 -1.656183968511478e-01
-8.546334187124754e-01 -1.481515763904612e-01
-8.650235305479250e-01 -1.303397232552394e-01
-8.552218478212229e-01 -1.128988959823069e-01
-8.656874492800559e-01 -9.506195724663533e-02
-8.559109996646571e-01 -7.766060504486326e-02
-8.664439463334722e-01 -5.981426825205807e-02
-8.566655115406709e-01 -4.246107051868946e-02
-8.672414984422648e-01 -2.461974890626963e-02
-8.574358935606088e-01 -7.310714350379181e-03
-8.680312450367097e-01 1.052046112039880e-02
-8.581988192105000e-01 2.779789443149756e-02
-8.688140060957749e-01 4.561710642854737e-02
-8.589636506183285e-01 6.286995727111262e-02
-8.696016303700789e-01 8.066998489105019e-02
-8.597337751333497e-01 9.790360320003239e-02
-8.703928271120744e-01 1.156768969010358e-01
-8.605048773713361e-01 1.328989571761027e-01
-8.711789737078207e-01 1.506420977897583e-01
-8.612686898343351e-01 1.678620944906209e-01
-8.719493057493082e-01 1.855774628922188e-01
-8.620164090750592e-01 2.028043831312536e-01
-8.726949725283666e-01 2.204987761204404e-01
-8.627413291065339e-01 2.377389918402726e-01
-8.331133091200582e-01 -2.890562267722989e-01
-8.432858299226305e-01 -2.714369051512950e-01
-8.333285714864607e-01 -2.539615254251221e-01
-8.435392669294617e-01 -2.363030267142329e-01
-8.336095029638901e-01 -2.188269913271778e-01
-8.438668614797102e-01 -2.011293144873858e-01
-8.339693485964557e-01 -1.836581423168052e-01
-8.442831994511455e-01 -1.659236644228996e-01
-8.344210569039764e-01 -1.484651682997677e-01
-8.448004965996508e-01 -1.306996977353625e-01
-8.349711959098538e-01 -1.132640049306259e-01
-8.454196888981149e-01 -9.547745383889343e-02
-8.356105922655077e-01 -7.807498309298154e-02
-8.461200352498085e-01 -6.027993537125489e-02
-8.363094796065642e-01 -4.291638315332829e-02
-8.468603015038428e-01 -2.512313921503437e-02
-8.370298868007029e-01 -7.794965813973827e-03
-8.476041795720658e-01 9.993111761318804e-03
-8.377526107952434e-01 2.729464139022097e-02
-8.483476873750581e-01 4.507646090228689e-02
-8.384798862454694e-01 6.235675396941873e-02
-8.490962805440114e-01 8.012791744947172e-02
-8.392129583288050e-01 9.739109322853721e-02
-8.498491520250296e-01 1.151463403306059e-01
-8.399490374997532e-01 1.323978852019514e-01
-8.506009422629299e-01 1.501338736448047e-01
-8.406826495061577e-01 1.673807099740104e-01
-8.513442359695974e-01 1.850974835203268e-01
-8.414073117555917e-01 2.023467260111833e-01
-8.520718774006698e-01 2.200475235276626e-01
-8.421171644414742e-01 2.373050384132020e-01
-8.527786898686959e-01 2.549947883650997e-01
-8.428080877539051e-01 2.722643782159511e-01
-8.128193221375929e-01 -3.242064439770292e-01
-8.229583581861817e-01 -3.066451191941997e-01
-8.129701596852646e-01 -2.891822517549512e-01
-8.231395584097287e-01 -2.715870055504797e-01
-8.131725828305848e-01 -2.541203962535957e-01
-8.233789633935048e-01 -2.364898270097333e-01
-8.134371672664177e-01 -2.190228953698897e-01
-8.236884200452541e-01 -2.013571740744317e-01
-8.137756454842682e-01 -1.838948845697021e-01
-8.240805335375572e-01 -1.661964508620193e-01
-8.141987662944254e-01 -1.487456878355751e-01
-8.245648604327573e-01 -1.310200208636522e-01
-8.147109801101267e-01 -1.135892856542275e-01
-8.251404991364906e-01 -9.584505392701198e-02
-8.153033589500701e-01 -7.844245600751333e-02
-8.257890060462756e-01 -6.068978921377785e-02
-8.159513713671768e-01 -4.331923293036320e-02
-8.264775873215999e-01 -2.556578901866678e-02
-8.166254471826089e-01 -8.224449916966735e-03
-8.271782109068188e-01 9.527295174119547e-03
-8.173091326763962e-01 2.684565346210644e-02
-8.278841580168108e-01 4.459499837773256e-02
-8.180005313213103e-01 6.189475083503117e-02
-8.285966905316021e-01 7.963908235201725e-02
-8.186991714947316e-01 9.692370429131553e-02
-8.293147675262628e-01 1.146595316438653e-01
-8.194028763461895e-01 1.319332727691502e-01
-8.300347964617517e-01 1.496578879549491e-01
-8.201078096733435e-01 1.669259982678336e-01
-8.307515607496961e-01 1.846385753316889e-01
-8.208091166251301e-01 2.019066580075317e-01
-8.314594182013113e-01 2.196084745023781e-01
-8.215018529773772e-01 2.368815772871785e-01
-8.321534889217961e-01 2.545753915093728e-01
-8.221818573060585e-01 2.718573258545154e-01
-8.328303560483133e-01 2.895463170552476e-01
-8.228461526491380e-01 3.068394637367395e-01
-7.925827933058546e-01 -3.592571403108969e-01
-8.026946341128790e-01 -3.417429188423394e-01
-7.926827411097507e-01 -3.242925321858589e-01
-8.028184750656279e-01 -3.067499127878117e-01
-7.928229381690981e-01 -2.892945277995878e-01
-8.029879641805899e-01 -2.717211664903638e-01
-7.930120271442632e-01 -2.542628101163570e-01
-8.032126051810418e-01 -2.366574115610926e-01
-7.932596801147843e-01 -2.191991570208952e-01
-8.035030845004087e-01 -2.015619334598292e-01
-7.935762280903056e-01 -1.841082286563603e-01
-8.038702377457115e-01 -1.664415070990855e-01
-7.939705972547353e-01 -1.489983749235719e-01
-8.043215711051310e-01 -1.313071358175966e-01
-7.944458318033805e-01 -1.138816915151097e-01
-8.048552963944472e-01 -9.617339638779628e-02
-7.949938434181290e-01 -7.877202481857651e-02
-8.054556199030893e-01 -6.105489206655842e-02
-7.955946639130336e-01 -4.368041220726171e-02
-8.060964704116569e-01 -2.596038204109283e-02
-7.962249469053303e-01 -8.610643984834328e-03
-8.067555546237114e-01 9.110248075913908e-03
-7.968703683132553e-01 2.643985275690542e-02
-8.074248384530451e-01 4.416108834273789e-02
-7.975267837680302e-01 6.147426053587094e-02
-8.081029500326093e-01 7.919433318025711e-02
-7.981924954086039e-01 9.649419892181782e-02
-8.087884025659102e-01 1.142109042030697e-01
-7.988654965344477e-01 1.315010010107114e-01
-8.094785047913206e-01 1.492123640506594e-01
-7.995428644059287e-01 1.664968589914818e-01
-8.101694052638027e-01 1.842018859081942e-01
-8.002208090760862e-01 2.014852523946748e-01
-8.108566048450111e-01 2.191842430010544e-01
-8.008951469357461e-01 2.364707206217881e-01
-8.115357161364496e-01 2.541650735265855e-01
-8.015619222604916e-01 2.714581851647356e-01
-8.122030860299260e-01 2.891498371842372e-01
-8.022178229344435e-01 3.064521506261035e-01
-8.128559836345305e-01 3.241429445164017e-01
-8.028602164478599e-01 3.414561217881608e-01
-7.723919569463068e-01 -3.942286944046511e-01
-7.824823622178703e-01 -3.767516001335979e-01
-7.724526033133164e-01 -3.593124060375011e-01
-7.825613044895083e-01 -3.418125684935344e-01
-7.725439021668059e-01 -3.243683194497128e-01
-7.826755255475637e-01 -3.068428148776572e-01
-7.726732909235525e-01 -2.893945934020087e-01
-7.828329914278163e-01 -2.718411745316087e-01
-7.728488279581678e-01 -2.543907917950285e-01
-7.830424890334562e-01 -2.368082006666457e-01
-7.730793118105918e-01 -2.193584180062771e-01
-7.833136006295645e-01 -2.017468146607260e-01
-7.733738080473564e-01 -1.843015953025021e-01
-7.836556202864559e-01 -1.666630744262399e-01
-7.737397586185309e-01 -1.492276530836043e-01
-7.840745040208438e-01 -1.315666039924651e-01
-7.741793080557396e-01 -1.141469283168967e-01
-7.845681752856455e-01 -9.646969135500945e-02
-7.746854559980285e-01 -7.907084952550969e-02
-7.851234394198124e-01 -6.138414537028863e-02
-7.752420740859935e-01 -4.400827045587844e-02
-7.857195300492097e-01 -2.631688038868382e-02
-7.758305350480492e-01 -8.962354166534944e-03
-7.863383641761340e-01 8.731916352727510e-03
-7.764383515000463e-01 2.606863936102093e-02
-7.869715363466714e-01 4.376533638122881e-02
-7.770603185744402e-01 6.108749949493953e-02
-7.876161314859018e-01 7.878578155179948e-02
-7.776939534529914e-01 9.609629879786552e-02
-7.882702346859187e-01 1.137948522904485e-01
-7.783372330736805e-01 1.310968300867752e-01
-7.889315737555961e-01 1.487943307177469e-01
-7.789877139831016e-01 1.660912250870743e-01
-7.895971033129892e-01 1.837868125960894e-01
