-5.000000005267805e-01 -8.660254041744075e-01 -1.000000000467928e+00
-4.338715178102388e-01 -8.660254042986980e-01 -1.000000000195150e+00
-3.515606981441577e-01 -8.660254042743665e-01 -1.000000000255300e+00
-2.696269577170324e-01 -8.660254042579453e-01 -1.000000000281939e+00
-1.844044222042318e-01 -8.660254042208615e-01 -1.000000000327589e+00
-9.965414985802962e-02 -8.660254042622161e-01 -1.000000000284796e+00
-1.690527975361653e-02 -8.660254042177981e-01 -1.000000000327214e+00
6.439258965247856e-02 -8.660254042578418e-01 -1.000000000264679e+00
1.356428490068341e-01 -8.660254041728249e-01 -1.000000000337577e+00
2.003587534222108e-01 -8.660254042558362e-01 -1.000000000256725e+00
2.756849123714628e-01 -8.660254042587022e-01 -1.000000000275906e+00
3.533703928263131e-01 -8.660254043014824e-01 -1.000000000218320e+00
4.224241364667273e-01 -8.660254042207229e-01 -1.000000000274808e+00
4.999999995526126e-01 -8.660254042274234e-01 -1.000000000428327e+00
-5.348145621189739e-01 -8.057248135104088e-01 -1.000000000492106e+00
-4.727539481251812e-01 -7.667392215914703e-01 -1.000000000074905e+00
-3.929903268286656e-01 -7.848758457843252e-01 -1.000000000071840e+00
-3.091038021799222e-01 -7.831149522541191e-01 -1.000000000055792e+00
-2.255945471813298e-01 -7.893926260197296e-01 -1.000000000057364e+00
-1.395116499691553e-01 -7.893196288574251e-01 -1.000000000049918e+00
-4.788623991437843e-02 -7.901215278676942e-01 -1.000000000050037e+00
3.464613949846208e-02 -7.872780726827932e-01 -1.000000000067582e+00
1.287437687489530e-01 -7.876690018115595e-01 -1.000000000072439e+00
2.242863111572485e-01 -7.842451999901284e-01 -1.000000000050612e+00
3.061715204391056e-01 -7.839940479125574e-01 -1.000000000055850e+00
3.813140209722597e-01 -7.706861368261141e-01 -1.000000000071112e+00
4.564488680543431e-01 -7.858399105905192e-01 -1.000000000073737e+00
5.386388413668883e-01 -7.991009671326609e-01 -1.000000000453781e+00
-5.703642049922147e-01 -7.441510260545591e-01 -1.000000000406700e+00
-5.224266272210694e-01 -6.766501648451422e-01 -1.000000000065485e+00
-4.390408945783786e-01 -6.925034680143107e-01 -1.000000000079037e+00
-3.532834879552307e-01 -7.027340898116307e-01 -1.000000000079235e+00
-2.590418196367467e-01 -7.069063735209878e-01 -1.000000000080209e+00
-1.733097792961630e-01 -7.105266255475037e-01 -1.000000000084873e+00
-8.702393808832315e-02 -7.226223124543509e-01 -1.000000000069234e+00
-5.516780020237663e-02 -6.486794219111702e-01 -1.000000000075014e+00
7.927517351244693e-03 -7.045350562559658e-01 -1.000000000086422e+00
8.846872201315496e-02 -7.129096229437046e-01 -1.000000000058807e+00
1.756774906062998e-01 -7.098809382750557e-01 -1.000000000057216e+00
2.626333194893241e-01 -7.016295801842346e-01 -1.000000000070620e+00
3.437729069226563e-01 -6.894594555349314e-01 -1.000000000066297e+00
4.246543771568066e-01 -6.938096216994971e-01 -1.000000000077111e+00
5.072786476550106e-01 -6.994881258135829e-01 -1.000000000081269e+00
5.741198489391162e-01 -7.376460593658245e-01 -1.000000000358499e+00
-6.138901240484140e-01 -6.687619228821426e-01 -1.000000000372545e+00
-5.712135249299879e-01 -5.957838963178590e-01 -1.000000000048551e+00
-4.832910512981385e-01 -6.007862310435265e-01 -1.000000000068949e+00
-3.997199216121148e-01 -6.172959763996264e-01 -1.000000000077329e+00
-3.105226964414537e-01 -6.265311978050765e-01 -1.000000000047662e+00
-2.262229465914359e-01 -6.274624966976136e-01 -1.000000000043669e+00
-1.396909009756479e-01 -6.378225956027032e-01 -1.000000000061080e+00
-1.699069899714994e-02 -5.784130700729500e-01 -1.000000000048845e+00
4.269559809220526e-02 -6.267995194119308e-01 -1.000000000068385e+00
1.316703466793712e-01 -6.318741258183173e-01 -1.000000000059781e+00
2.187852935407126e-01 -6.265168358451778e-01 -1.000000000065672e+00
3.025975602547519e-01 -6.118039588775595e-01 -1.000000000061932e+00
3.900134919207398e-01 -6.072353726955064e-01 -1.000000000071650e+00
4.738710049689210e-01 -6.129152040336122e-01 -1.000000000074646e+00
5.557152406955651e-01 -6.144666762086493e-01 -1.000000000078830e+00
6.093275405033992e-01 -6.766645488326596e-01 -1.000000000372321e+00
-6.580803226238257e-01 -5.922222541902320e-01 -1.000000000360067e+00
-6.162807410055136e-01 -5.144537375140392e-01 -1.000000000049429e+00
-5.327820346482641e-01 -5.172296462799152e-01 -1.000000000070638e+00
-4.430727512658141e-01 -5.250717983011455e-01 -1.000000000059287e+00
-3.618969987989747e-01 -5.449636931763707e-01 -1.000000000073086e+00
