           1           16            2
           1            2          417
           1           15           16
           1          417           15
           2           17            3
           2            3          419
           2           16           17
           2          419          417
           3           18            4
           3            4          420
           3           17           18
           3          420          419
           4           19            5
           4            5          421
           4           18           19
           4          421          420
           5           20            6
           5            6          422
           5           19           20
           5          422          421
           6           21            7
           6            7          423
           6           20           21
           6          423          422
           7           22            8
           7            8          424
           7           21           22
           7          424          423
           8           23            9
           8            9          425
           8           22           23
           8          425          424
           9           23           10
           9           10          426
           9          426          425
          10           24           11
          10           11          427
          10           23           24
          10          427          426
          11           25           12
          11           12          427
          11           24           25
          12           26           13
          12           13          428
          12           25           26
          12          428          427
          13           27           14
          13           14          429
          13           26           27
          13          429          428
          14           27           28
          14           28          430
          14          430          429
          15           29           16
          15          431           29
          15          417          431
          16           31           17
          16           29           30
          16           30           31
          17           32           18
          17           31           32
          18           33           19
          18           32           33
          19           34           20
          19           33           34
          20           35           21
          20           34           35
          21           37           22
          21           35           37
          22           38           23
          22           37           38
          23           39           24
          23           38           39
          24           40           25
          24           39           40
          25           41           26
          25           40           41
          26           42           27
          26           41           42
          27           43           28
          27           42           43
          28           43           44
          28           44          460
          28          444          430
          28          460          444
          29           45           30
          29          445           45
          29          431          445
          30           47           31
          30           45           46
          30           46           47
          31           48           32
          31           47           48
          32           49           33
          32           48           49
          33           50           34
          33           49           50
          34           51           35
          34           50           51
          35           36           37
          35           51           36
          36           53           37
          36           51           68
          36           52           53
          36           68           52
          37           53           38
          38           54           39
          38           53           54
          39           55           40
          39           54           55
          40           56           41
          40           55           56
          41           57           42
          41           56           57
          42           58           43
          42           57           58
          43           60           44
          43           58           59
          43           59           60
          44           60          460
          45           61           46
          45          461           61
          45          445          461
          46           63           47
          46           61           62
          46           62           63
          47           64           48
          47           63           64
          48           65           49
          48           64           65
          49           66           50
          49           65           66
          50           67           51
          50           66           67
          51           67           68
          52           71           53
          52           68           69
          52           69           70
          52           70           71
          53           71           54
          54           72           55
          54           71           72
          55           73           56
          55           72           73
          56           74           57
          56           73           74
          57           75           58
          57           74           75
          58           76           59
          58           75           76
          59           78           60
          59           76           77
          59           77           78
          60           78          476
          60          476          460
          61           79           62
          61          477           79
          61          461          477
          62           81           63
          62           79           80
          62           80           81
          63           82           64
          63           81           82
          64           83           65
          64           82           83
          65           84           66
          65           83           84
          66           85           67
          66           84           85
          67           86           68
          67           85           86
          68           86           69
          69           88           70
          69           86           87
          69           87           88
          70           89           71
          70           88           89
          71           89           72
          72           90           73
          72           89           90
          73           91           74
          73           90           91
          74           92           75
